,index,id,billing_system_id,event_type,created_at,updated_at,user_id,payload,event_time,user_id_str,year-month
1272,36402,37651,evt_17lMVJB3hEhqM7EoSONEAgE9,invoice.payment_failed,2016-03-04 18:18:50.605809,2016-03-04 18:18:50.605809,536,"{""id"":""evt_17lMVJB3hEhqM7EoSONEAgE9"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457111657,""data"":{""object"":{""id"":""in_17lLPsB3hEhqM7EoianfebuP"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17lMVHB3hEhqM7EoENR4XPMQ"",""closed"":false,""currency"":""usd"",""customer"":""cus_7sOUSrenZIhKuY"",""date"":1457107476,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7sPK44QQOG7SvW"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457107200,""end"":1457712000},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17lLPsB3hEhqM7EoianfebuP/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457370855,""paid"":false,""period_end"":1457107200,""period_start"":1455035907,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7sPK44QQOG7SvW"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457107493,""statement_description"":null,""payment"":""ch_17lMVHB3hEhqM7EoENR4XPMQ""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-04 17:14:17,536,2015-04
1273,36423,37672,evt_17lMVGB3hEhqM7Eo4knTywj8,invoice.payment_failed,2016-03-04 18:25:27.604741,2016-03-04 18:25:27.604741,270,"{""id"":""evt_17lMVGB3hEhqM7Eo4knTywj8"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457111654,""data"":{""object"":{""id"":""in_17lLPoB3hEhqM7Eoxd5QRZ8C"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17lMVFB3hEhqM7Eoeyl6NeF0"",""closed"":false,""currency"":""usd"",""customer"":""cus_7JCTakulq4JlDx"",""date"":1457107472,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7JFYihYu7YhpIO"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457107200,""end"":1457712000},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17lLPoB3hEhqM7Eoxd5QRZ8C/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457370853,""paid"":false,""period_end"":1457107200,""period_start"":1456502400,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7JFYihYu7YhpIO"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457107524,""statement_description"":null,""payment"":""ch_17lMVFB3hEhqM7Eoeyl6NeF0""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-04 17:14:14,270,2015-04
1274,36474,37727,evt_17lOSMB3hEhqM7EopKESmRKc,invoice.payment_failed,2016-03-04 19:19:52.933491,2016-03-04 19:19:52.933491,536,"{""id"":""evt_17lOSMB3hEhqM7EopKESmRKc"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457119162,""data"":{""object"":{""id"":""in_17lLPsB3hEhqM7EoianfebuP"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17lOSLB3hEhqM7EosxyacGLF"",""closed"":false,""currency"":""usd"",""customer"":""cus_7sOUSrenZIhKuY"",""date"":1457107476,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7sPK44QQOG7SvW"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457107200,""end"":1457712000},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17lLPsB3hEhqM7EoianfebuP/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457370855,""paid"":false,""period_end"":1457107200,""period_start"":1455035907,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7sPK44QQOG7SvW"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457107493,""statement_description"":null,""payment"":""ch_17lOSLB3hEhqM7EosxyacGLF""}},""livemode"":true,""pending_webhooks"":1,""request"":""req_81RLYLIbRb192C"",""type"":""invoice.payment_failed""}",2016-03-04 19:19:22,536,2015-04
1275,36479,37732,evt_17lOTgB3hEhqM7EoRMb0yUjH,invoice.payment_failed,2016-03-04 19:20:52.854733,2016-03-04 19:20:52.854733,536,"{""id"":""evt_17lOTgB3hEhqM7EoRMb0yUjH"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457119244,""data"":{""object"":{""id"":""in_17lLPsB3hEhqM7EoianfebuP"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17lOTfB3hEhqM7Eo98oQBNCy"",""closed"":false,""currency"":""usd"",""customer"":""cus_7sOUSrenZIhKuY"",""date"":1457107476,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7sPK44QQOG7SvW"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457107200,""end"":1457712000},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17lLPsB3hEhqM7EoianfebuP/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457370855,""paid"":false,""period_end"":1457107200,""period_start"":1455035907,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7sPK44QQOG7SvW"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457107493,""statement_description"":null,""payment"":""ch_17lOTfB3hEhqM7Eo98oQBNCy""}},""livemode"":true,""pending_webhooks"":1,""request"":""req_81RM6I09tZBrVz"",""type"":""invoice.payment_failed""}",2016-03-04 19:20:44,536,2015-04
1276,36537,37789,evt_17lUEvB3hEhqM7EoIJ5pxMqF,invoice.payment_failed,2016-03-05 01:29:57.534208,2016-03-05 01:29:57.534208,562,"{""id"":""evt_17lUEvB3hEhqM7EoIJ5pxMqF"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457141393,""data"":{""object"":{""id"":""in_17lTANB3hEhqM7Eo4Trzsy0s"",""object"":""invoice"",""amount_due"":5700,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17lUEuB3hEhqM7EoV2b6ZnFQ"",""closed"":false,""currency"":""usd"",""customer"":""cus_7tFsfVs63iDrDa"",""date"":1457137267,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7vs4NRTNA8pqN9"",""object"":""line_item"",""amount"":5700,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457136000,""end"":1458345600},""plan"":{""id"":""alice_metro_fortnight"",""object"":""plan"",""amount"":5700,""created"":1447865946,""currency"":""usd"",""interval"":""week"",""interval_count"":2,""livemode"":true,""metadata"":{},""name"":""Alice Metro Biweekly"",""statement_descriptor"":null,""trial_period_days"":null,""statement_description"":null},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17lTANB3hEhqM7Eo4Trzsy0s/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457400592,""paid"":false,""period_end"":1457136000,""period_start"":1455926400,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7vs4NRTNA8pqN9"",""subtotal"":5700,""tax"":null,""tax_percent"":null,""total"":5700,""webhooks_delivered_at"":1457137282,""statement_description"":null,""payment"":""ch_17lUEuB3hEhqM7EoV2b6ZnFQ""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-05 01:29:53,562,2015-04
1277,36673,37926,evt_17liysB3hEhqM7EoecFXnAQN,invoice.payment_failed,2016-03-05 17:14:20.857774,2016-03-05 17:14:20.857774,502,"{""id"":""evt_17liysB3hEhqM7EoecFXnAQN"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457198058,""data"":{""object"":{""id"":""in_17lhtuB3hEhqM7Eofshe2MPI"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17liyqB3hEhqM7EoR4kTIwYl"",""closed"":false,""currency"":""usd"",""customer"":""cus_7pNSwaYnuFiEIj"",""date"":1457193906,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7pPlM1wM73hL89"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457193600,""end"":1457798400},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17lhtuB3hEhqM7Eofshe2MPI/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457457256,""paid"":false,""period_end"":1457193600,""period_start"":1456588800,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7pPlM1wM73hL89"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457193923,""statement_description"":null,""payment"":""ch_17liyqB3hEhqM7EoR4kTIwYl""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-05 17:14:18,502,2015-04
1278,36678,37930,evt_17liytB3hEhqM7EoSZwvLxK2,invoice.payment_failed,2016-03-05 17:14:24.436491,2016-03-05 17:14:24.436491,347,"{""id"":""evt_17liytB3hEhqM7EoSZwvLxK2"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457198059,""data"":{""object"":{""id"":""in_17lhtsB3hEhqM7EoCvU4tadB"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17liysB3hEhqM7EoruqnozJE"",""closed"":false,""currency"":""usd"",""customer"":""cus_7VBCVP72pcXJt2"",""date"":1457193904,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7VBCweEol9ME5G"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457193600,""end"":1457798400},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17lhtsB3hEhqM7EoCvU4tadB/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457457258,""paid"":false,""period_end"":1457193600,""period_start"":1456588800,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7VBCweEol9ME5G"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457193916,""statement_description"":null,""payment"":""ch_17liysB3hEhqM7EoruqnozJE""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-05 17:14:19,347,2015-04
1279,36752,38002,evt_17liyyB3hEhqM7EozRWOjU7S,invoice.payment_failed,2016-03-05 17:14:34.207204,2016-03-05 17:14:34.207204,490,"{""id"":""evt_17liyyB3hEhqM7EozRWOjU7S"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457198064,""data"":{""object"":{""id"":""in_17lhtvB3hEhqM7EoqGGcrtt1"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17liywB3hEhqM7EoFnX2omBn"",""closed"":false,""currency"":""usd"",""customer"":""cus_7nYDvZH6FcriNb"",""date"":1457193907,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7nYyJNMhVLwtJd"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457193600,""end"":1457798400},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17lhtvB3hEhqM7EoqGGcrtt1/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457457262,""paid"":false,""period_end"":1457193600,""period_start"":1456588800,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7nYyJNMhVLwtJd"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457193919,""statement_description"":null,""payment"":""ch_17liywB3hEhqM7EoFnX2omBn""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-05 17:14:24,490,2015-04
1280,36763,38014,evt_17liytB3hEhqM7EovTKdzk9J,invoice.payment_failed,2016-03-05 17:14:36.073955,2016-03-05 17:14:36.073955,464,"{""id"":""evt_17liytB3hEhqM7EovTKdzk9J"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457198059,""data"":{""object"":{""id"":""in_17lhtuB3hEhqM7EopSG1IL73"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17liyrB3hEhqM7EoSd1KaNGb"",""closed"":false,""currency"":""usd"",""customer"":""cus_7kZMybt1j4vE0Q"",""date"":1457193906,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7kcVWFWLTgAC4q"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457193600,""end"":1457798400},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17lhtuB3hEhqM7EopSG1IL73/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457457257,""paid"":false,""period_end"":1457193600,""period_start"":1456588800,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7kcVWFWLTgAC4q"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457193917,""statement_description"":null,""payment"":""ch_17liyrB3hEhqM7EoSd1KaNGb""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-05 17:14:19,464,2015-04
1281,36777,38027,evt_17liyyB3hEhqM7EofapUogw7,invoice.payment_failed,2016-03-05 17:14:37.737254,2016-03-05 17:14:37.737254,447,"{""id"":""evt_17liyyB3hEhqM7EofapUogw7"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457198064,""data"":{""object"":{""id"":""in_17lhtvB3hEhqM7EopXzlerhI"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17liywB3hEhqM7EoHcdP7Qak"",""closed"":false,""currency"":""usd"",""customer"":""cus_7hplQ6kcZ3ivhY"",""date"":1457193907,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7vSoI0eh0qmmnQ"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457193600,""end"":1457798400},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17lhtvB3hEhqM7EopXzlerhI/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457457262,""paid"":false,""period_end"":1457193600,""period_start"":1456588800,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7vSoI0eh0qmmnQ"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457193916,""statement_description"":null,""payment"":""ch_17liywB3hEhqM7EoHcdP7Qak""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-05 17:14:24,447,2015-04
1282,36788,38040,evt_17liyyB3hEhqM7Eov8sWhZfQ,invoice.payment_failed,2016-03-05 17:14:40.798279,2016-03-05 17:14:40.798279,619,"{""id"":""evt_17liyyB3hEhqM7Eov8sWhZfQ"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457198064,""data"":{""object"":{""id"":""in_17lhtwB3hEhqM7EoUsB2QQzT"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17liywB3hEhqM7EoMh2bAdLo"",""closed"":false,""currency"":""usd"",""customer"":""cus_7ysn8ezGPicjYB"",""date"":1457193908,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7ytRkFHztERnlH"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457193600,""end"":1457798400},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17lhtwB3hEhqM7EoUsB2QQzT/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457457262,""paid"":false,""period_end"":1457193600,""period_start"":1456531809,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7ytRkFHztERnlH"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457193911,""statement_description"":null,""payment"":""ch_17liywB3hEhqM7EoMh2bAdLo""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-05 17:14:24,619,2015-04
1283,36810,38062,evt_17lqeBB3hEhqM7EoxLMKXhZ9,invoice.payment_failed,2016-03-06 01:25:32.424679,2016-03-06 01:25:32.424679,326,"{""id"":""evt_17lqeBB3hEhqM7EoxLMKXhZ9"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457227527,""data"":{""object"":{""id"":""in_17lpYDB3hEhqM7EonEJAGFXD"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17lqeAB3hEhqM7EoschjU63c"",""closed"":false,""currency"":""usd"",""customer"":""cus_7SvsEFR8KmBSTA"",""date"":1457223313,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7q8mknaluMNn0Z"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457222399,""end"":1457827199},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17lpYDB3hEhqM7EonEJAGFXD/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457486726,""paid"":false,""period_end"":1457222399,""period_start"":1456617599,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7q8mknaluMNn0Z"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457223331,""statement_description"":null,""payment"":""ch_17lqeAB3hEhqM7EoschjU63c""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-06 01:25:27,326,2015-04
1284,36818,38071,evt_17lqeGB3hEhqM7EoDCnMXDBE,invoice.payment_failed,2016-03-06 01:26:09.952917,2016-03-06 01:26:09.952917,284,"{""id"":""evt_17lqeGB3hEhqM7EoDCnMXDBE"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457227532,""data"":{""object"":{""id"":""in_17lpYIB3hEhqM7EoYWkBhcQ5"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17lqeFB3hEhqM7EoKWTqur9R"",""closed"":false,""currency"":""usd"",""customer"":""cus_7LOknGoz8OlOZA"",""date"":1457223318,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7vpfgu87rKCHf2"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457222399,""end"":1457827199},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17lpYIB3hEhqM7EoYWkBhcQ5/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457486731,""paid"":false,""period_end"":1457222399,""period_start"":1456617599,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7vpfgu87rKCHf2"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457223350,""statement_description"":null,""payment"":""ch_17lqeFB3hEhqM7EoKWTqur9R""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-06 01:25:32,284,2015-04
